64460,Aast,43.29458625,-0.076214
55130,Abainville,48.534437349398,5.5078246987952
59268,Abancourt,50.237611076923,3.2073190769231
60220,Abancourt,49.691728676471,1.7695710294118
54610,Abaucourt,48.894339418605,6.2660770930233
55400,Abaucourt-Hautecourt,49.196837295597,5.5427978616352
25320,Abbans-Dessous,47.1328290625,5.87669640625
25440,Abbans-Dessus,47.127860430108,5.8842943010753
44170,Abbaretz,47.552542639594,-1.4944954822335
60430,Abbecourt,49.365091237113,2.1606931958763
2300,Abbécourt,49.59674752381,3.1800248571429
25340,Abbenans,47.496697232143,6.4479850892857
80100,Abbeville,50.110205657143,1.8281326857143
91150,Abbéville-la-Rivière,48.340963,2.185324
54800,Abbéville-lès-Conflans,49.200621894737,5.8433407368421
60480,Abbeville-Saint-Lucien,49.519016883117,2.1659568831169
25310,Abbévillers,47.425606111111,6.9172992592593
34290,Abeilhan,43.459738021978,3.300940989011
70300,Abelcourt,47.789211958763,6.279222371134
64160,Abère,43.389123146067,-0.17970606741573
39500,Abergement-la-Ronce,47.065956050955,5.3715028025478
39600,Abergement-le-Grand,46.915376829268,5.6789957317073
39800,Abergement-le-Petit,46.906184473684,5.6972778947368
39110,Abergement-lès-Thésy,46.914698877551,5.9428133673469
64150,Abidos,43.391721568627,-0.63175352941176
37160,Abilly,46.940850745342,0.74218080745342
64390,Abitain,43.419165606061,-0.99297560606061
24300,Abjat-sur-Bandiat,45.584290817121,0.75241673151751
62153,Ablain-Saint-Nazaire,50.396425855856,2.6961381981982
80320,Ablaincourt-Pressoir,49.840620153846,2.8259430769231
62116,Ablainzevelle,50.151672830189,2.7441811320755
51240,Ablancourt,48.808301139241,4.5191105063291
95450,Ableiges,49.088207961165,1.9782185436893
78660,Ablis,48.531029663866,1.8459192436975
14600,Ablon,49.391090099502,0.28514835820896
94480,Ablon-sur-Seine,48.725887142857,2.4212933333333
42380,Aboën,45.411861022727,4.1246524431818
54115,Aboncourt,48.361838769231,5.9867736153846
57920,Aboncourt,49.258439238095,6.3521538095238
70500,Aboncourt-Gesincourt,47.766216810345,5.974590862069
57590,Aboncourt-sur-Seille,48.818645633803,6.3533935211268
74360,Abondance,46.25781815873,6.7342954603175
28410,Abondant,48.801107754011,1.4142903743316
64360,Abos,43.347449177215,-0.54566936708861
57560,Abreschviller,48.617481869159,7.1366185358255
3200,Abrest,46.094124645669,3.449192992126
5460,Abriès,44.821920365854,6.9510032317073
59215,Abscon,50.328375142857,3.3011989523809
16500,Abzac,46.099102389937,0.72096628930818
33230,Abzac,45.009858888889,-0.12399492063492
25250,Accolans,47.491217051282,6.5358566666667
7160,Accons,44.891203821656,4.3871607006369
64490,Accous,42.940355796703,-0.58301909340659
57340,Achain,48.915434888889,6.5904092222222
57412,Achen,49.041540647482,7.1879116546763
67204,Achenheim,48.577714956522,7.626984173913
18250,Achères,47.285437733333,2.4596641333333
78260,Achères,48.975378333333,2.1060755882353
